"w2360","w2370","w2371","w2885","w2905","w2910","w2920","w2970","w2975","r349000","r547000","r547001","r547002","r547003","r548000","r549002","r549004","r647000","r648001","ev.82361","ev.82562","tmed.82361","tmed.82562","tmax.82361","tmax.82562","tmin.82361","tmin.82562","u.82361","u.82562","w2360_lag","w2370_lag","w2371_lag","w2885_lag","w2905_lag","w2910_lag","w2920_lag","w2970_lag","w2975_lag","r349000_lag","r547000_lag","r547001_lag","r547002_lag","r547003_lag","r548000_lag","r549002_lag","r549004_lag","r647000_lag","r648001_lag","ev.82361_lag","ev.82562_lag","tmed.82361_lag","tmed.82562_lag","tmax.82361_lag","tmax.82562_lag","tmin.82361_lag","tmin.82562_lag","u.82361_lag","u.82562_lag","ano","mes"
1.22718456997015,0.877057855237385,-0.194458209406426,0.811056824862226,-0.944376025170373,-2.67822214053504,2.42069085492269,-1.44519653379595,-0.361814552786598,0.707838024324231,NA,-0.82869546561614,-1.6473394146218,0.854724622108785,1.71224300148042,-1.83328852045039,-0.0758330605573314,-2.42707419893291,-0.268687841340316,0.304815438617885,-0.401612293523153,2.16895714894157,-0.553614306955636,0.552719094133137,-1.09816664849101,-2.66818736459986,-0.183502830916036,0.79804449943299,-0.560173813655834,0.734609950798636,1.7816254712851,3.10452002947522,NA,0.113461053331108,-1.10557654948352,2.1381230960587,1.2439068741539,NA,1.04784297353293,-2.59286171027674,0.573488421434067,-4.15062581270685,0.597831283122931,0.833450887850001,0.291921040408105,-1.45228119047387,0.421869905892378,0.790693079256672,-1.39331670914361,NA,-2.60365330024719,-2.55780227984439,1.26490994415185,-0.868905856051548,-0.598215331768711,-1.81003129508575,-1.48498538335055,0.0261166048688431,1970,5
0.761828180085897,2.3873437211662,1.4035782499229,0.279738699298143,0.406704760650481,-1.01414830397015,1.27953967337246,0.949297804465224,1.34862181621835,-0.0882784238723393,0.464023090042775,-1.85968434693237,-1.10172097494489,-0.567966933779238,2.15457528008501,-2.42410846408211,-0.525823852099332,-0.475205491957025,NA,0.694783691560648,1.63071958572762,1.24701270917358,0.79147498594936,0.701376593748515,-3.1447401580586,1.32611706720582,NA,-0.827291353604497,-3.81296742156001,2.35191741985118,2.26251326065081,6.06109837466051,0.298335320942878,1.41747266497727,0.582228170621183,NA,0.86549997222711,-4.34678275853239,5.15584687883547,-1.17793370564854,NA,NA,-1.15289190465232,1.53056520082885,-2.61455082654317,-3.72957399716535,NA,NA,-1.27821960019744,-1.76293492998282,-3.97254301513061,-1.93447690426514,-0.714409121619748,-1.9199458346189,-1.21553435395516,-1.31552091075763,-0.667820632526156,0.895213507782371,1970,6
1.26421440455619,5.59084885421114,-1.01450171722168,-1.53211633927929,-4.36953734919561,-0.469922473733664,-0.0791332477148959,-0.718101205321158,-0.397735679588539,0.809142943347609,1.97214748214593,0.353967523403289,-4.13562492410775,0.968185436333529,2.31521023432991,0.700273865665583,-0.236868997659507,4.99818079649837,0.297543457249588,-1.15980573114698,0.971519365827915,0.794872998309854,-5.17988260038884,1.93012037659868,0.736543312756131,-0.944252237986335,0.421693857392677,1.27593312403422,-1.15197046385463,2.77007234604843,1.2538601678719,3.91932476401917,2.42009004835053,0.111153376362997,-0.8274014031505,-0.3528313862435,1.3398558773283,-3.2630614280362,0.63827207859732,-1.83460451606992,3.13532375220722,-3.79815394242437,2.19679916742935,NA,-2.25961339704596,-1.70642540737622,0.617668099613115,0.143502040296635,0.853274365459686,NA,NA,0.883522553026981,-1.32154048615748,2.6107568162932,-3.94391401610368,0.2333782992878,1.16145070318984,3.44242306902507,1970,7
0.714515036653194,NA,0.204506466198899,2.28830972625751,-0.979427903317252,-1.91780700000797,-0.620726542326054,NA,-0.317641118415911,1.35696917788169,2.267640421245,-1.1308099216289,0.273022003186653,1.54887807801045,0.256092102985554,-1.34604354133572,0.387426661209327,1.52909560822891,-1.47891500107961,-1.94601291884197,NA,1.49479947734349,-2.4592286389044,0.631558570826425,-1.15040510948127,-4.11647951277661,-0.379101238817615,0.780170363375602,-0.441419442615276,0.911963662959426,2.64233658964916,1.51480368453035,-0.834247027309323,-0.92117256275799,-2.61488639035934,2.86723547683527,-0.0397263900042647,-2.2435708612669,0.205000154989326,-2.26498002868976,-0.0665652030358868,-2.34288030129359,3.16657754155862,0.790310712751652,NA,-0.939427257194291,1.44305152576273,-0.0209922153242296,0.790236373029449,2.28611595400553,-0.584394715956495,-1.41395538652198,0.300359223342735,0.877148952057126,-0.192449109907574,-0.328827142824905,-0.847560560816579,1.27453027161421,1970,8
-0.382462657502473,2.81195309385214,2.23240946976432,-0.698214771517557,-1.08784897126493,-0.885932947066224,0.647849644946786,0.282693791001661,-0.0370678144483379,-2.56916312465321,-0.784136663592926,-0.907767376325597,-0.200939223762812,-2.36732540249022,-0.00256885558376641,-0.110478674008265,1.15088573947523,0.386100417552192,1.66019817111649,NA,2.48775743171516,NA,0.8980487890461,-0.143581677103006,-1.78120882548212,1.1826849269552,-0.677089110753656,1.18757389373924,-2.26313820243875,0.903226892254363,NA,2.65294777536186,2.73305202852206,1.02390054336507,0.607239214264653,NA,1.25845581872196,-1.86372681900041,0.617105665185626,0.0336717757241218,NA,-2.10634755553655,NA,-0.549320636606993,-2.16447686435892,NA,0.456547247960324,0.568889314456964,0.540575935316748,-1.55968769216453,NA,-0.0635226870701297,NA,-3.13476543956704,-0.210862564189625,-2.05972428644602,0.219796276343252,2.01351821117525,1970,9
0.110272762823599,0.05838326371931,NA,0.25439962448466,NA,4.26248025721093,2.51694959844342,0.157121056783573,0.343071729475618,NA,-0.0585042636580303,-0.843343980882851,-3.02283317725669,-1.30280988839227,-0.224458761182487,-0.697561702037304,0.715544852265633,0.0276660764165861,0.00738970949035513,0.736672915327538,-1.53394061685993,0.136422801692711,1.78323147255065,0.0991715847856046,NA,-1.95561044513724,NA,2.30777883412104,1.64621487915196,0.493828836873024,NA,-0.324088538826997,0.400245854847906,-1.65198187410867,0.994004621918724,3.847324099488,1.95001167628695,0.319184318003031,-0.858818300015069,-2.1905399812752,NA,-2.68624690600927,2.36595994392782,-0.38617765084325,-0.0236541638549061,1.56037687126858,NA,3.96169266991343,-0.441077919347356,-1.27726556428269,-0.670053754049029,NA,0.962393783254496,NA,2.12401527051581,-2.91971882573972,-1.44881725775131,-0.325267618384367,1970,10
0.789071272725809,0.937979021718193,NA,0.407790925247829,-1.06862910681073,-0.137552823321989,1.80170558178174,0.175572647993991,0.56941380227677,-0.625242973162166,0.862945957508609,-0.97805072436146,-0.779353853527643,-0.928601868194383,2.22243886042456,-1.04644175588831,1.26725158536021,0.7698767428325,-0.387256635336359,0.219354490684801,-1.07281057346995,1.55974686593321,-1.36440473722587,-0.413932145318267,-1.03262280110798,-2.35220597127265,NA,0.617666176846233,-0.894695332106646,0.719985222049622,1.98836549233072,1.10541383571818,0.831497152043446,0.188578851978177,-0.0476406005271203,-0.174687323680801,0.169778715534655,NA,1.22983226042228,-1.11531026883241,1.48021780962814,-3.85059029001809,0.617577916105953,-0.454883727899819,-1.39042652357122,-1.72122042517259,0.258562602866549,0.813460001210008,0.593464262849842,-1.43301508684448,-1.66722835702115,-2.00810206044909,-0.212810956742232,-0.811416860265491,-0.319141890091223,-1.85797968973186,-1.03844636862506,-1.22942193571739,1970,11
0.0456075403240653,3.42234972535387,0.910503442648593,NA,-3.56454210670436,-0.222378018633241,NA,-0.800955108519805,-0.382367068346858,-0.449391201450304,0.836611992704817,1.09199543513924,-1.91389213940016,0.164600401327943,1.88609063365544,0.96731969324775,0.0893286992889986,1.05141293577806,-0.82450562489859,-1.54817718321349,-0.361545421138045,0.569974845274609,-2.07527190303863,0.383630637154665,-0.852960004790718,-0.201845753982945,NA,0.0986005582012532,-1.22762240954159,1.05387618701666,NA,2.35825460755622,1.83530933646066,0.419970807903083,0.51140570135951,0.943327757613134,1.56281214526651,-1.12178404781854,-0.106582723710239,-1.97689613480298,-0.0619872118491734,-2.42526683596942,0.00360271985481764,NA,NA,-2.39191514374164,1.22774372219594,1.1029702229277,1.37422586826867,-1.50487242061205,-1.39077325216238,-0.0948303263185621,-0.0159643172177558,0.204159520326318,-1.05569714320547,NA,1.62403743611409,2.42777505974076,1970,12
0.86526977287081,2.30093145249797,3.49076914328238,2.61226356915838,-2.48877769219579,-1.54681857128387,0.28948650478987,NA,0.197914184047003,-0.121022688530334,1.27062926319569,1.43474426428659,-0.302090289406745,0.545223519885116,1.3429359405746,1.49952489436254,0.302803078064477,2.3527980077308,0.491103811101671,NA,-3.76445399094282,NA,-1.27944802891731,0.139529037771119,NA,-1.68146123750364,-0.638921021404063,0.771759545503783,-1.3463452683229,0.622877847721255,2.1449707359845,2.26014450341608,0.931074524973327,1.13504711628695,-1.50274635185611,1.82917045225127,2.00389943060102,-1.39403878110707,1.611313958804,-1.92938880073546,1.00504997404765,-1.38510250585096,0.035469591390167,-1.15977542138783,0.745218735846247,-1.67526336232861,1.99082772239087,0.19229252183965,0.407363095955443,-1.71892657613412,-2.27774631452569,-1.96968294168063,-0.0745583212779014,0.420967111895089,-1.27355040228326,0.577542628367295,0.18342246627731,0.643481001415362,1971,1
NA,-0.0501122548390138,1.24116915117658,0.454024049750178,-0.474455646996279,2.63905332192462,1.77007730171895,NA,1.02511816115506,-2.22292847334795,0.314360306454705,-1.18537835938836,-2.22862654779081,NA,1.4784784272276,0.468991005661142,1.31548467872007,-0.16988138167754,1.49908436211098,-0.764652527686634,-1.81056763395483,1.13043030011377,0.0796657093018467,0.00189929448132603,-0.369528924282348,-2.29662611798977,-3.32118883274311,1.37779167538977,1.35669202882886,0.343283549597118,2.14891185023062,-1.14679786021791,-0.0246012594742749,-1.44430636830082,NA,2.05171341447724,NA,NA,0.723475248057498,NA,0.444615595802388,-5.47743368850135,2.09687097540211,0.598043044919397,-1.04429134444564,0.207145106236616,-1.05282263341793,1.51172767639421,NA,-0.983186888103316,0.212298470781542,-0.752013304321792,1.35813332874733,-4.43129467309181,NA,NA,-1.25750682014269,-1.7261624243916,1971,2
1.97041844224473,1.70652561421097,2.55613108027595,2.22136890283873,-2.75207676588507,-1.88905769115855,-1.62083394490068,-3.64744683607252,-0.125717431332144,1.35045982975776,1.29654032206829,1.04515036521574,-0.829869641850877,0.529562368395969,1.46386479455227,0.909943309954236,0.177227588850139,2.18433609846025,-0.405002494268927,0.384464179665628,-0.408382578838642,-0.0330279541706722,-2.72307643101567,1.14464476894357,NA,-2.072169206107,1.2892558587747,-0.0635255131315635,-3.39353699469574,2.65239820736422,2.39450192640489,4.12130283190189,0.550131713325101,1.48393441337755,-3.43418683471342,1.59835437803814,1.23060533297968,-3.03147323882868,NA,-0.87484070391534,2.11497750394262,-1.72682844587656,NA,-1.33191930106228,-0.148981715637645,-3.45165224182512,2.23770426322198,0.618265169926295,2.73927775217992,-1.76345621274661,-1.14277154674216,0.0266115822470873,0.544044004040255,NA,-2.73038969760393,0.956723883413977,1.18547638627353,1.17696643152086,1971,3
-0.0183488310659269,4.31993151390452,-0.79461877983648,-2.65512512071094,-3.69132867398301,0.496458437559107,0.157551626010258,-1.86513452145069,-0.254221358337005,-0.736421998278164,1.39201943609608,0.732216324980093,-2.29768322050813,-0.432100985285687,2.90015300243139,NA,-1.57787432139211,3.24401988403062,-1.46108921473692,-0.509770560613727,1.63469786505246,0.408294455522067,-3.85398762220984,0.803585658498845,NA,-1.62053707377005,NA,1.23375515588594,0.349417575623516,1.11564514484125,0.565667384954793,2.66133190593137,1.94265399514969,-0.378063063534381,NA,0.219344392715129,-0.635294390604498,-0.686986745585767,-2.44441653057369,-2.78995843112612,0.851855338642659,-1.6130204606936,1.78309377500882,-0.829504810926053,-1.68496759179108,0.323900098497313,1.05629582136327,0.389066401171409,2.11112786999378,-0.384796174699547,-2.07508639917757,0.843491490472496,-1.21244608081886,2.64724573575033,-1.40593321556664,-0.0908294825767109,1.0586930193024,1.25441846384261,1971,4
-0.14925654907508,2.60331613793367,1.55086951707248,NA,-1.62880663456512,-0.300765006237731,NA,1.12213462756341,0.543360222373692,-1.91242307343292,0.385824679339296,-1.66321503964674,NA,-1.80540799980496,1.22816114587777,0.0948046585565724,1.0578471499852,0.690658862863382,2.26347408447751,-0.979895948073191,0.268737871919028,0.453960260210374,NA,-0.594356822149617,0.282718364648196,0.448745409966999,-1.78407501938396,0.657588314846943,0.404242912539907,1.12600474451147,2.10787467983186,NA,1.48856098707546,-1.38906671326474,0.564810531626584,NA,0.426288890931117,-2.15137067501959,-0.351337031615846,-2.5600359074566,2.53196182918529,-3.72507133709872,0.607178860256395,-2.54174041029635,-3.0486409180117,1.03047540531555,-1.18834753286213,2.1686644917499,-0.905907274704736,-3.19335642677781,NA,-1.74616489638058,-0.188893424356813,-1.70642880307267,0.00348553624142664,NA,NA,1.00534586410453,1971,5
-0.205125829603697,2.93725035274753,2.67369846348734,-0.685166536881424,-2.93462721796084,-1.1196170756004,2.44282304653285,-0.943909436558864,-0.406982612452688,-2.1092418313278,0.416461972060391,NA,-2.00225877790503,-1.32103637026072,0.642719400390386,1.04857448542426,1.13513041288726,1.4653619108817,1.23355284039721,0.555902812806158,0.103854110117697,-0.0473935202342929,-0.752279852084665,0.439688674430799,-0.341557796056164,1.0031726677843,-1.99119484710998,1.07439319379928,0.735485964659374,1.54845774770304,2.46753519933836,NA,2.31941504393765,0.844883552961111,0.426128093766329,0.178551401189985,2.0010183170231,-1.18358638362852,-0.937434643711355,-1.62313545147085,-0.0730729176513092,-3.80773252536541,0.637311857428759,-0.518326029316068,-0.182580593376761,-1.37002136037353,0.426031698926369,-1.21782877750507,1.61065759964072,-1.22707994233301,NA,-0.337303075682266,-0.0120216995886762,-0.245948534851861,-0.360028172462726,-0.806111897226806,1.15244903668828,-0.254532261138215,1971,6
0.822615937754568,0.303133388920193,1.21125080006133,0.571710171021823,-1.59717524364536,0.144203696703621,-0.427239389840677,-0.780150282718418,NA,NA,0.799327979557122,-0.896560920436789,-2.74577947937422,-0.343063094968918,1.65842948793087,NA,0.91583740654731,0.430240918925122,0.39457175963889,-0.276015190096954,-0.680840393512061,NA,-2.82596126584802,-0.50212838693657,-0.0270642859180267,-2.15093746407773,-0.10514170123119,-0.0426559311676175,1.01975727641301,1.66484720844769,1.34890047521112,2.88034060009562,0.968811413028806,0.790056207807097,1.11852410187325,1.12402296445856,2.54965644795518,-2.30727552059794,1.37949438221114,-2.12703335073565,0.862280374320413,NA,1.01168489427513,-0.335837758648175,0.0736915274684051,-0.624011556389641,1.19839961763798,0.482535704395302,0.855432390654427,-0.480357630941412,-1.80862379548982,-0.404730900836835,0.808204586756925,0.277622442995559,-0.453051271214128,-0.258955250184658,NA,0.598067112655811,1971,7
2.39013265055735,1.0153004636547,NA,0.564116305823013,-1.88731237715548,-2.69727526714396,1.77632864924054,-1.61392150545097,1.74202115006799,2.50962689008513,NA,0.382547279027052,-2.64815142637822,2.99399238615608,-0.716356970071875,1.20321931864048,0.488777750263813,2.17988420208786,-0.259312955632775,-0.226306678114488,-0.38711562166235,-0.277476793955928,NA,1.10580219611247,0.212521698971358,-1.78842090739854,0.728016672742698,-1.4242945061452,-3.28384864727803,1.1784809574961,1.43382621046036,2.69930128582456,0.769753147937555,-0.126503036542981,-1.8622993718575,2.40443690482471,-1.91264923189829,-3.03053394050422,2.78869752914853,-1.68952923851375,2.07779531258523,-3.53645193481958,0.69649130764478,-1.04633910517821,-1.72581258686543,-2.79302604788385,1.39558087682055,NA,0.266925609699024,-1.19763747551493,-2.43322992072919,-1.37214780342495,2.40558603549322,0.211373751307516,-2.75447749588569,1.3080658019714,-1.48933394196115,1.79981543428023,1971,8
0.820598633484458,-1.03370447157973,3.05416082253603,1.60986470103131,-0.495481473163025,0.338938010599774,1.54835759615022,0.301295255045638,0.36632983074786,-1.30070499557319,0.324204388386193,-0.745171327294822,-0.710300264309136,-2.0248164015105,0.466803267381802,-0.31657056399282,1.34118351940509,1.03743678266275,-0.192778631622251,0.059289573663854,-4.09279958160233,-0.370713267928074,1.64923427737096,-0.600029801268362,-0.303002342114322,-3.08630939883394,-2.9995845220695,-0.0596103797791234,NA,0.58543799891982,0.629895720487414,-0.649524678733566,-0.100162195072008,-1.26285632268436,-0.701358353769129,3.24205770813626,-0.110095932610377,-0.0922157646254929,1.66668925174294,-2.42658943920864,-1.00182013244089,-5.31855167344462,1.43459987399078,-1.74602894220031,-1.01868849821862,1.54173573253956,-0.192051734260608,NA,-1.05150997475208,-2.41433285623451,-0.787226028436849,0.203258151016324,2.88630379557527,-2.61195096054054,1.62917071868189,-2.32333350499171,-1.00022544007091,-1.33995212319056,1971,9
NA,-1.16505350857725,1.2784059342397,-0.344865330254138,-2.54407772885865,1.30249879265607,0.361119771479308,-1.60364682013782,NA,-1.27461522194172,0.333477810890602,-0.101634858513686,-0.752455058477764,0.607427576009095,1.37865098549018,1.78526516970232,2.46578948715006,0.512390261455347,-1.70219252701164,-2.29891986907893,-1.20235003593741,-0.156975554672248,-0.789365431728891,-0.32132399475466,1.50219924072137,-5.08465768014887,NA,1.35122527089326,0.353776748176665,0.761292596672383,2.21805604805204,-1.52947291218408,NA,1.29673168178018,-2.07654283267051,3.01461249717587,0.36524787209007,0.273415562451716,-3.0067094078763,-2.91064447637669,-3.45200440581142,-3.66043504236291,2.70877817129353,-1.27151039855723,2.43372981797198,1.15760998462794,1.94177542513589,1.18290809499203,2.30458426905723,0.0984948042769759,-0.678967549767282,1.30333063095032,0.492602902629065,-0.135856436797177,0.40597311899662,-0.182235482799995,-0.287968194448136,-0.854447216227409,1971,10
